|dates|BuenaVista_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|BuenaVista_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|BuenaVista_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|BuenaVista_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|BuenaVista_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|BuenaVista_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|BuenaVista_Iowa_UnitedStates.TotalPopulation.data|BuenaVista_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|19620.0|0
