|dates|Gilliam_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gilliam_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gilliam_Oregon_UnitedStates.NYT_ConfirmedDeaths.data|Gilliam_Oregon_UnitedStates.NYT_ConfirmedDeaths.missing|Gilliam_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gilliam_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gilliam_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gilliam_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
