|dates|Cobb_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cobb_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cobb_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Cobb_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Cobb_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cobb_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cobb_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cobb_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
