|dates|Rush_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Rush_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Rush_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Rush_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Rush_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Rush_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Rush_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Rush_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
