|dates|Kenedy_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kenedy_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kenedy_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kenedy_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kenedy_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kenedy_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kenedy_Texas_UnitedStates.TotalPopulation.data|Kenedy_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|404.0|0
