|dates|RedWillow_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|RedWillow_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|RedWillow_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|RedWillow_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|RedWillow_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|RedWillow_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|RedWillow_Nebraska_UnitedStates.TotalPopulation.data|RedWillow_Nebraska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10724.0|0
