|dates|Craighead_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Craighead_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Craighead_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|Craighead_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|Craighead_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Craighead_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Craighead_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Craighead_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
