|dates|Washita_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Washita_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Washita_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Washita_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Washita_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Washita_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Washita_Oklahoma_UnitedStates.TotalPopulation.data|Washita_Oklahoma_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10916.0|0
