|dates|Porter_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Porter_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Porter_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Porter_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Porter_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Porter_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Porter_Indiana_UnitedStates.TotalPopulation.data|Porter_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|170389.0|0
