|dates|Monroe_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Monroe_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Monroe_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Monroe_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Monroe_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Monroe_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Monroe_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Monroe_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
