|dates|Hudson_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hudson_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hudson_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hudson_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hudson_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hudson_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hudson_NewJersey_UnitedStates.TotalPopulation.data|Hudson_NewJersey_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|672391.0|0
