|dates|Crook_Wyoming_UnitedStates.BLS_EmployedPopulation.data|Crook_Wyoming_UnitedStates.BLS_EmployedPopulation.missing|Crook_Wyoming_UnitedStates.BLS_UnemployedPopulation.data|Crook_Wyoming_UnitedStates.BLS_UnemployedPopulation.missing|Crook_Wyoming_UnitedStates.BLS_UnemploymentRate.data|Crook_Wyoming_UnitedStates.BLS_UnemploymentRate.missing|Crook_Wyoming_UnitedStates.BLS_LaborForcePopulation.data|Crook_Wyoming_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-03|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-04|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-05|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-06|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-07|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-08|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-09|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-10|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-11|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-12|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-13|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-14|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-15|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-16|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-17|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-18|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-19|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-20|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-21|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-22|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-23|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-24|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-25|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-26|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-27|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-28|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-29|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-30|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-03-31|3471.0|0|158.5|0|4.366992698718832|0|3629.5|0
0|2020-04-01|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-02|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-03|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-04|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-05|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-06|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-07|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-08|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-09|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-10|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-11|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-12|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-13|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-14|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-15|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-16|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-17|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-18|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-19|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-20|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-21|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-22|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-23|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-24|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-25|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-26|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-27|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-28|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-29|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-04-30|3477.0|0|164.0|0|4.504257072232903|0|3641.0|0
0|2020-05-01|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-02|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-03|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-04|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-05|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-06|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-07|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-08|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-09|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-10|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-11|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-12|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-13|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-14|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-15|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-16|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-17|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-18|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-19|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-20|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-21|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-22|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-23|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-24|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-25|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-26|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-27|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-28|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-29|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-30|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-05-31|3682.0|0|195.0|0|5.029662109878772|0|3877.0|0
0|2020-06-01|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-02|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-03|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-04|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-05|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-06|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-07|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-08|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-09|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-10|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-11|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-12|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-13|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-14|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-15|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-16|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-17|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-18|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-19|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-20|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-21|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-22|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-23|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-24|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-25|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-26|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-27|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-28|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-29|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-06-30|3951.0|0|188.0|0|4.54215994201498|0|4139.0|0
0|2020-07-01|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-02|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-03|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-04|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-05|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-06|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-07|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-08|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-09|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-10|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-11|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-12|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-13|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-14|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-15|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-16|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-17|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-18|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-19|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-20|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-21|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-22|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-23|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-24|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-25|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-26|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-27|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-28|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-29|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-30|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-07-31|3974.0|0|181.0|0|4.356197352587245|0|4155.0|0
0|2020-08-01|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-02|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-03|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-04|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-05|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-06|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-07|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-08|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-09|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-10|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-11|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-12|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-13|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-14|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-15|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-16|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-17|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-18|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-19|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-20|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-21|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-22|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-23|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-24|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-25|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-26|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-27|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-28|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-29|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-30|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-08-31|3894.0|0|151.0|0|3.7330037082818293|0|4045.0|0
0|2020-09-01|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-02|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-03|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-04|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-05|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-06|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-07|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-08|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-09|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-10|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-11|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-12|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-13|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-14|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-15|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-16|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-17|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-18|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-19|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-20|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-21|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-22|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-23|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-24|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-25|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-26|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-27|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-28|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-29|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-09-30|3936.0|0|147.0|0|3.600293901542983|0|4083.0|0
0|2020-10-01|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-02|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-03|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-04|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-05|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-06|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-07|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-08|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-09|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-10|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-11|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-12|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-13|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-14|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-15|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-16|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-17|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-18|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-19|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-20|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-21|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-22|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-23|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-24|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-25|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-26|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-27|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-28|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-29|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-30|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-10-31|3899.0|0|120.0|0|2.9858173675043544|0|4019.0|0
0|2020-11-01|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-02|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-03|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-04|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-05|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-06|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-07|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-08|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-09|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-10|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-11|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-12|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-13|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-14|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-15|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-16|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-17|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-18|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-19|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-20|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-21|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-22|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-23|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-24|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-25|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-26|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-27|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-28|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-29|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-11-30|3793.0|0|121.0|0|3.0914665304036792|0|3914.0|0
0|2020-12-01|3680.0|0|134.0|0|3.513371788148925|0|3814.0|0
0|2020-12-02|3680.0|0|134.0|0|3.513371788148925|0|3814.0|0
0|2020-12-03|3680.0|0|134.0|0|3.513371788148925|0|3814.0|0
0|2020-12-04|3680.0|0|134.0|0|3.513371788148925|0|3814.0|0
0|2020-12-05|3680.0|0|134.0|0|3.513371788148925|0|3814.0|0
0|2020-12-06|3680.0|0|134.0|0|3.513371788148925|0|3814.0|0
0|2020-12-07|3680.0|0|134.0|0|3.513371788148925|0|3814.0|0
