|dates|Garden_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Garden_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Garden_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Garden_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Garden_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Garden_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Garden_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Garden_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
