|dates|NezPerce_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|NezPerce_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|NezPerce_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|NezPerce_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|NezPerce_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|NezPerce_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|NezPerce_Idaho_UnitedStates.TotalPopulation.data|NezPerce_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|40408.0|0
