|dates|Somerset_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Somerset_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Somerset_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Somerset_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Somerset_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Somerset_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Somerset_Maryland_UnitedStates.TotalPopulation.data|Somerset_Maryland_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|25616.0|0
