|dates|Trinity_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Trinity_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Trinity_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Trinity_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Trinity_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Trinity_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Trinity_Texas_UnitedStates.TotalPopulation.data|Trinity_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|14651.0|0
