|dates|Genesee_Michigan_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Genesee_Michigan_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Genesee_Michigan_UnitedStates.Male_Total_Population.data|Genesee_Michigan_UnitedStates.Male_Total_Population.missing|Genesee_Michigan_UnitedStates.Female_Total_Population.data|Genesee_Michigan_UnitedStates.Female_Total_Population.missing|Genesee_Michigan_UnitedStates.MaleAndFemale_Under18_Population.data|Genesee_Michigan_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-01-28|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-01-29|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-01-30|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-01-31|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-01|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-02|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-03|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-04|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-05|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-06|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-07|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-08|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-09|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-10|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-11|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-12|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-13|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-14|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-15|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-16|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-17|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-18|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-19|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-20|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-21|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-22|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-23|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-24|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-25|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-26|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-27|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-28|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-02-29|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-01|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-02|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-03|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-04|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-05|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-06|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-07|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-08|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-09|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-10|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-11|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-12|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-13|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-14|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-15|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-16|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-17|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-18|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-19|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-20|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-21|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-22|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-23|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-24|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-25|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-26|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-27|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-28|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-29|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-30|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-03-31|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-01|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-02|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-03|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-04|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-05|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-06|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-07|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-08|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-09|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-10|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-11|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-12|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-13|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-14|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-15|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-16|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-17|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-18|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-19|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-20|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-21|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-22|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-23|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-24|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-25|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-26|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-27|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-28|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-29|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-04-30|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-01|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-02|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-03|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-04|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-05|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-06|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-07|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-08|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-09|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-10|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-11|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-12|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-13|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-14|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-15|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-16|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-17|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-18|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-19|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-20|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-21|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-22|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-23|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-24|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-25|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-26|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-27|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-28|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-29|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-30|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-05-31|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-01|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-02|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-03|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-04|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-05|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-06|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-07|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-08|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-09|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-10|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-11|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-12|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-13|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-14|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-15|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-16|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-17|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-18|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-19|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-20|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-21|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-22|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-23|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-24|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-25|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-26|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-27|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-28|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-29|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-06-30|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-01|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-02|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-03|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-04|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-05|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-06|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-07|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-08|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-09|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-10|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-11|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-12|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-13|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-14|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-15|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-16|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-17|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-18|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-19|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-20|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-21|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-22|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-23|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-24|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-25|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-26|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-27|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-28|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-29|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-30|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-07-31|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-01|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-02|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-03|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-04|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-05|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-06|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-07|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-08|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-09|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-10|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-11|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-12|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-13|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-14|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-15|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-16|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-17|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-18|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-19|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-20|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-21|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-22|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-23|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-24|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-25|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-26|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-27|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-28|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-29|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-30|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-08-31|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-01|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-02|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-03|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-04|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-05|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-06|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-07|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-08|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-09|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-10|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-11|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-12|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-13|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-14|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-15|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-16|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-17|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-18|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-19|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-20|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-21|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-22|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-23|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-24|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-25|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-26|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-27|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-28|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-29|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-09-30|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-01|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-02|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-03|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-04|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-05|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-06|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-07|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-08|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-09|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-10|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-11|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-12|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-13|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-14|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-15|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-16|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-17|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-18|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-19|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-20|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-21|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-22|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-23|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-24|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-25|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-26|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-27|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-28|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-29|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-30|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-10-31|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-01|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-02|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-03|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-04|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-05|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-06|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-07|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-08|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-09|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-10|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-11|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-12|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-13|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-14|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-15|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-16|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-17|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-18|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-19|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-20|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-21|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-22|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-23|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-24|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-25|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-26|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-27|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-28|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-29|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-11-30|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-01|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-02|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-03|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-04|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-05|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-06|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-07|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-08|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-09|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-10|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-11|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-12|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-13|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-14|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-15|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-16|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-17|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-18|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-19|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-20|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-21|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-22|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-23|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-24|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-25|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-26|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-27|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-28|71136.0|0|196242.0|0|210650.0|0|91550.0|0
0|2020-12-29|71136.0|0|196242.0|0|210650.0|0|91550.0|0
