|dates|WhitePine_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|WhitePine_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|WhitePine_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|WhitePine_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|WhitePine_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|WhitePine_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|WhitePine_Nevada_UnitedStates.TotalPopulation.data|WhitePine_Nevada_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9580.0|0
