|dates|Sonoma_California_UnitedStates.BLS_EmployedPopulation.data|Sonoma_California_UnitedStates.BLS_EmployedPopulation.missing|Sonoma_California_UnitedStates.BLS_UnemployedPopulation.data|Sonoma_California_UnitedStates.BLS_UnemployedPopulation.missing|Sonoma_California_UnitedStates.BLS_UnemploymentRate.data|Sonoma_California_UnitedStates.BLS_UnemploymentRate.missing|Sonoma_California_UnitedStates.BLS_LaborForcePopulation.data|Sonoma_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-27|250158.5|0|7285.0|0|2.829747109559962|0|257443.5|0
0|2020-02-28|250158.5|0|7285.0|0|2.829747109559962|0|257443.5|0
0|2020-02-29|250158.5|0|7285.0|0|2.829747109559962|0|257443.5|0
0|2020-03-01|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-02|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-03|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-04|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-05|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-06|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-07|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-08|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-09|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-10|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-11|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-12|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-13|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-14|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-15|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-16|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-17|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-18|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-19|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-20|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-21|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-22|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-23|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-24|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-25|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-26|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-27|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-28|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-29|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-30|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-03-31|246797.0|0|9021.0|0|3.526335128880689|0|255818.0|0
0|2020-04-01|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-02|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-03|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-04|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-05|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-06|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-07|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-08|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-09|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-10|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-11|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-12|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-13|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-14|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-15|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-16|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-17|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-18|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-19|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-20|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-21|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-22|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-23|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-24|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-25|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-26|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-27|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-28|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-29|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-04-30|201840.5|0|36539.5|0|15.328257404144644|0|238380.0|0
0|2020-05-01|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-02|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-03|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-04|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-05|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-06|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-07|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-08|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-09|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-10|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-11|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-12|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-13|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-14|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-15|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-16|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-17|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-18|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-19|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-20|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-21|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-22|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-23|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-24|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-25|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-26|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-27|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-28|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-29|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-30|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-05-31|207790.0|0|32283.0|0|13.44715982222074|0|240073.0|0
0|2020-06-01|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-02|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-03|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-04|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-05|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-06|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-07|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-08|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-09|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-10|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-11|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-12|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-13|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-14|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-15|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-16|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-17|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-18|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-19|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-20|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-21|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-22|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-23|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-24|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-25|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-26|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-27|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-28|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-29|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-06-30|217196.0|0|28081.0|0|11.448688625513196|0|245277.0|0
0|2020-07-01|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-02|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-03|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-04|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-05|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-06|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-07|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-08|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-09|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-10|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-11|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-12|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-13|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-14|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-15|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-16|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-17|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-18|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-19|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-20|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-21|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-22|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-23|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-24|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-25|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-26|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-27|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-28|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-29|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-30|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-07-31|220646.0|0|24587.0|0|10.02597529696248|0|245233.0|0
0|2020-08-01|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-02|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-03|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-04|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-05|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-06|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-07|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-08|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-09|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-10|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-11|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-12|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-13|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-14|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-15|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-16|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-17|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-18|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-19|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-20|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-21|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-22|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-23|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-24|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-25|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-26|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-27|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-28|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-29|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-30|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-08-31|222299.0|0|21107.0|0|8.671520011832083|0|243406.0|0
0|2020-09-01|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-02|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-03|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-04|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-05|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-06|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-07|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-08|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-09|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-10|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-11|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-12|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-13|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-14|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-15|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-16|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-17|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-18|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-19|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-20|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-21|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-22|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-23|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-24|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-25|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-26|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-27|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-28|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-29|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-09-30|223033.0|0|18872.0|0|7.801409644281846|0|241905.0|0
0|2020-10-01|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-02|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-03|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-04|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-05|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-06|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-07|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-08|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-09|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-10|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-11|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-12|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-13|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-14|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-15|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-16|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-17|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-18|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-19|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-20|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-21|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-22|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-23|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-24|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-25|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-26|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-27|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-28|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-29|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-30|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-10-31|227531.0|0|16803.0|0|6.877061726980281|0|244334.0|0
0|2020-11-01|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-02|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-03|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-04|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-05|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-06|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-07|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-08|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-09|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-10|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-11|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-12|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-13|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-14|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-15|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-16|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-17|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-18|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-19|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-20|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-21|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-22|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-23|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-24|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-25|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-26|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-27|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-28|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-29|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-11-30|225261.0|0|13699.0|0|5.732758620689655|0|238960.0|0
0|2020-12-01|220659.0|0|15591.0|0|6.5993650793650795|0|236250.0|0
0|2020-12-02|220659.0|0|15591.0|0|6.5993650793650795|0|236250.0|0
