|dates|Irion_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Irion_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Irion_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Irion_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Irion_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Irion_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Irion_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Irion_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
