|dates|Crawford_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Crawford_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Crawford_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Crawford_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Crawford_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Crawford_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Crawford_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Crawford_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
