|dates|Briscoe_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Briscoe_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Briscoe_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Briscoe_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Briscoe_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Briscoe_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Briscoe_Texas_UnitedStates.TotalPopulation.data|Briscoe_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1546.0|0
