|dates|Scurry_Texas_UnitedStates.BLS_EmployedPopulation.data|Scurry_Texas_UnitedStates.BLS_EmployedPopulation.missing|Scurry_Texas_UnitedStates.BLS_UnemployedPopulation.data|Scurry_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Scurry_Texas_UnitedStates.BLS_UnemploymentRate.data|Scurry_Texas_UnitedStates.BLS_UnemploymentRate.missing|Scurry_Texas_UnitedStates.BLS_LaborForcePopulation.data|Scurry_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-22|6326.0|0|252.5|0|3.8382610017481187|0|6578.5|0
0|2020-01-23|6326.0|0|252.5|0|3.8382610017481187|0|6578.5|0
0|2020-01-24|6326.0|0|252.5|0|3.8382610017481187|0|6578.5|0
0|2020-01-25|6326.0|0|252.5|0|3.8382610017481187|0|6578.5|0
0|2020-01-26|6326.0|0|252.5|0|3.8382610017481187|0|6578.5|0
0|2020-01-27|6326.0|0|252.5|0|3.8382610017481187|0|6578.5|0
0|2020-01-28|6326.0|0|252.5|0|3.8382610017481187|0|6578.5|0
0|2020-01-29|6326.0|0|252.5|0|3.8382610017481187|0|6578.5|0
0|2020-01-30|6326.0|0|252.5|0|3.8382610017481187|0|6578.5|0
0|2020-01-31|6326.0|0|252.5|0|3.8382610017481187|0|6578.5|0
0|2020-02-01|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-02|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-03|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-04|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-05|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-06|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-07|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-08|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-09|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-10|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-11|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-12|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-13|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-14|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-15|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-16|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-17|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-18|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-19|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-20|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-21|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-22|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-23|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-24|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-25|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-26|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-27|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-28|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-02-29|6361.0|0|255.0|0|3.854292623941959|0|6616.0|0
0|2020-03-01|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-02|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-03|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-04|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-05|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-06|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-07|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-08|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-09|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-10|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-11|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-12|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-13|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-14|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-15|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-16|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-17|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-18|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-19|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-20|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-21|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-22|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-23|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-24|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-25|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-26|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-27|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-28|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-29|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-30|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-03-31|6161.5|0|352.0|0|5.404160589544792|0|6513.5|0
0|2020-04-01|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-02|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-03|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-04|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-05|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-06|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-07|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-08|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-09|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-10|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-11|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-12|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-13|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-14|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-15|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-16|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-17|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-18|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-19|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-20|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-21|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-22|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-23|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-24|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-25|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-26|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-27|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-28|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-29|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-04-30|5317.0|0|615.5|0|10.375052675937631|0|5932.5|0
0|2020-05-01|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-02|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-03|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-04|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-05|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-06|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-07|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-08|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-09|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-10|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-11|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-12|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-13|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-14|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-15|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-16|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-17|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-18|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-19|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-20|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-21|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-22|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-23|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-24|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-25|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-26|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-27|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-28|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-29|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-30|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-05-31|5425.0|0|711.0|0|11.58735332464146|0|6136.0|0
0|2020-06-01|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-02|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-03|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-04|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-05|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-06|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-07|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-08|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-09|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-10|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-11|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-12|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-13|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-14|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-15|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-16|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-17|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-18|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-19|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-20|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-21|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-22|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-23|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-24|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-25|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-26|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-27|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-28|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-29|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-06-30|5589.0|0|722.0|0|11.440342259546822|0|6311.0|0
0|2020-07-01|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-02|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-03|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-04|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-05|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-06|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-07|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-08|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-09|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-10|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-11|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-12|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-13|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-14|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-15|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-16|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-17|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-18|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-19|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-20|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-21|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-22|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-23|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-24|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-25|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-26|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-27|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-28|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-29|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-30|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-07-31|5582.0|0|671.0|0|10.730849192387653|0|6253.0|0
0|2020-08-01|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-02|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-03|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-04|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-05|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-06|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-07|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-08|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-09|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-10|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-11|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-12|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-13|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-14|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-15|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-16|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-17|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-18|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-19|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-20|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-21|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-22|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-23|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-24|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-25|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-26|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-27|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-28|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-29|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-30|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-08-31|5811.0|0|492.0|0|7.80580675868634|0|6303.0|0
0|2020-09-01|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-02|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-03|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-04|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-05|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-06|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-07|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-08|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-09|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-10|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-11|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-12|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-13|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-14|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-15|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-16|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-17|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-18|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-19|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-20|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-21|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-22|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-23|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-24|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-25|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-26|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-27|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-28|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-29|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-09-30|5655.0|0|547.0|0|8.819735569171234|0|6202.0|0
0|2020-10-01|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-02|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-03|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-04|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-05|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-06|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-07|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-08|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-09|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-10|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-11|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-12|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-13|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-14|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-15|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-16|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-17|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-18|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-19|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-20|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-21|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-22|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-23|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-24|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-25|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-26|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-27|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-28|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-29|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-30|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-10-31|5734.0|0|509.0|0|8.153131507288164|0|6243.0|0
0|2020-11-01|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-02|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-03|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-04|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-05|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-06|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-07|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-08|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-09|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-10|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-11|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-12|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-13|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-14|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-15|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-16|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-17|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-18|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-19|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-20|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-21|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-22|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-23|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-24|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-25|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-26|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-27|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-28|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-29|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-11-30|5629.0|0|522.0|0|8.486424971549342|0|6151.0|0
0|2020-12-01|5645.0|0|513.0|0|8.330626826891848|0|6158.0|0
0|2020-12-02|5645.0|0|513.0|0|8.330626826891848|0|6158.0|0
0|2020-12-03|5645.0|0|513.0|0|8.330626826891848|0|6158.0|0
0|2020-12-04|5645.0|0|513.0|0|8.330626826891848|0|6158.0|0
0|2020-12-05|5645.0|0|513.0|0|8.330626826891848|0|6158.0|0
0|2020-12-06|5645.0|0|513.0|0|8.330626826891848|0|6158.0|0
0|2020-12-07|5645.0|0|513.0|0|8.330626826891848|0|6158.0|0
0|2020-12-08|5645.0|0|513.0|0|8.330626826891848|0|6158.0|0
0|2020-12-09|5645.0|0|513.0|0|8.330626826891848|0|6158.0|0
