|dates|Madison_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Madison_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Madison_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Madison_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Madison_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Madison_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Madison_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Madison_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
