|dates|Alamosa_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Alamosa_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Alamosa_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Alamosa_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Alamosa_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Alamosa_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Alamosa_Colorado_UnitedStates.TotalPopulation.data|Alamosa_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|16233.0|0
