|dates|Rutland_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Rutland_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Rutland_Vermont_UnitedStates.NYT_ConfirmedDeaths.data|Rutland_Vermont_UnitedStates.NYT_ConfirmedDeaths.missing|Rutland_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Rutland_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Rutland_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Rutland_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
