|dates|Johnson_Indiana_UnitedStates.BLS_EmployedPopulation.data|Johnson_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Johnson_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Johnson_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Johnson_Indiana_UnitedStates.BLS_UnemploymentRate.data|Johnson_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Johnson_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Johnson_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-27|81253.5|0|2214.0|0|2.652529427621529|0|83467.5|0
0|2020-02-28|81253.5|0|2214.0|0|2.652529427621529|0|83467.5|0
0|2020-02-29|81253.5|0|2214.0|0|2.652529427621529|0|83467.5|0
0|2020-03-01|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-02|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-03|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-04|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-05|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-06|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-07|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-08|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-09|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-10|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-11|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-12|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-13|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-14|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-15|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-16|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-17|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-18|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-19|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-20|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-21|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-22|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-23|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-24|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-25|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-26|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-27|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-28|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-29|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-30|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-03-31|79200.0|0|2231.0|0|2.7397428497746557|0|81431.0|0
0|2020-04-01|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-02|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-03|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-04|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-05|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-06|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-07|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-08|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-09|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-10|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-11|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-12|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-13|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-14|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-15|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-16|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-17|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-18|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-19|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-20|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-21|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-22|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-23|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-24|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-25|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-26|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-27|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-28|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-29|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-04-30|67876.5|0|10322.0|0|13.19974168302461|0|78198.5|0
0|2020-05-01|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-02|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-03|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-04|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-05|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-06|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-07|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-08|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-09|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-10|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-11|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-12|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-13|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-14|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-15|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-16|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-17|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-18|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-19|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-20|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-21|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-22|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-23|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-24|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-25|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-26|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-27|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-28|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-29|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-30|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-05-31|72932.0|0|7767.0|0|9.624654580601991|0|80699.0|0
0|2020-06-01|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-02|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-03|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-04|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-05|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-06|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-07|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-08|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-09|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-10|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-11|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-12|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-13|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-14|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-15|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-16|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-17|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-18|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-19|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-20|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-21|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-22|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-23|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-24|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-25|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-26|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-27|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-28|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-29|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-06-30|74800.0|0|6920.0|0|8.46793930494371|0|81720.0|0
0|2020-07-01|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-02|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-03|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-04|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-05|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-06|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-07|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-08|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-09|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-10|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-11|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-12|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-13|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-14|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-15|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-16|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-17|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-18|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-19|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-20|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-21|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-22|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-23|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-24|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-25|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-26|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-27|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-28|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-29|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-30|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-07-31|76848.0|0|5916.0|0|7.14803537770045|0|82764.0|0
0|2020-08-01|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-02|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-03|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-04|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-05|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-06|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-07|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-08|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-09|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-10|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-11|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-12|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-13|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-14|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-15|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-16|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-17|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-18|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-19|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-20|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-21|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-22|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-23|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-24|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-25|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-26|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-27|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-28|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-29|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-30|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-08-31|78288.0|0|4757.0|0|5.728219639954242|0|83045.0|0
0|2020-09-01|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-02|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-03|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-04|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-05|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-06|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-07|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-08|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-09|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-10|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-11|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-12|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-13|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-14|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-15|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-16|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-17|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-18|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-19|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-20|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-21|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-22|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-23|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-24|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-25|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-26|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-27|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-28|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-29|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-09-30|78322.0|0|3873.0|0|4.711965448019953|0|82195.0|0
0|2020-10-01|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-02|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-03|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-04|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-05|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-06|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-07|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-08|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-09|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-10|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-11|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-12|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-13|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-14|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-15|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-16|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-17|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-18|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-19|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-20|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-21|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-22|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-23|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-24|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-25|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-26|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-27|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-28|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-29|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-30|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-10-31|79927.0|0|3324.0|0|3.992744831893911|0|83251.0|0
0|2020-11-01|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-02|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-03|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-04|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-05|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-06|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-07|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-08|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-09|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-10|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-11|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-12|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-13|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-14|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-15|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-16|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-17|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-18|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-19|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-20|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-21|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-22|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-23|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-24|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-25|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-26|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-27|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-28|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-29|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
0|2020-11-30|80231.0|0|3087.0|0|3.705081735039247|0|83318.0|0
