|dates|OutofMS_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofMS_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofMS_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofMS_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofMS_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofMS_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofMS_Mississippi_UnitedStates.TotalPopulation.data|OutofMS_Mississippi_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
