|dates|Wise_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wise_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wise_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wise_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wise_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wise_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wise_Virginia_UnitedStates.TotalPopulation.data|Wise_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|37383.0|0
