|dates|Throckmorton_Texas_UnitedStates.BLS_EmployedPopulation.data|Throckmorton_Texas_UnitedStates.BLS_EmployedPopulation.missing|Throckmorton_Texas_UnitedStates.BLS_UnemployedPopulation.data|Throckmorton_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Throckmorton_Texas_UnitedStates.BLS_UnemploymentRate.data|Throckmorton_Texas_UnitedStates.BLS_UnemploymentRate.missing|Throckmorton_Texas_UnitedStates.BLS_LaborForcePopulation.data|Throckmorton_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-02|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-03|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-04|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-05|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-06|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-07|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-08|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-09|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-10|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-11|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-12|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-13|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-14|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-15|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-16|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-17|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-18|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-19|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-20|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-21|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-22|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-23|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-24|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-25|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-26|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-27|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-28|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-29|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-30|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-01-31|615.0|0|23.5|0|3.6805011746280343|0|638.5|0
0|2020-02-01|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-02|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-03|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-04|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-05|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-06|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-07|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-08|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-09|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-10|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-11|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-12|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-13|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-14|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-15|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-16|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-17|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-18|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-19|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-20|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-21|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-22|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-23|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-24|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-25|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-26|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-27|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-28|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-02-29|624.5|0|23.0|0|3.552123552123552|0|647.5|0
0|2020-03-01|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-02|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-03|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-04|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-05|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-06|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-07|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-08|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-09|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-10|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-11|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-12|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-13|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-14|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-15|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-16|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-17|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-18|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-19|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-20|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-21|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-22|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-23|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-24|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-25|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-26|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-27|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-28|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-29|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-30|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-03-31|612.5|0|30.0|0|4.669260700389105|0|642.5|0
0|2020-04-01|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-02|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-03|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-04|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-05|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-06|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-07|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-08|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-09|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-10|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-11|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-12|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-13|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-14|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-15|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-16|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-17|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-18|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-19|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-20|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-21|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-22|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-23|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-24|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-25|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-26|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-27|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-28|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-29|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-04-30|537.0|0|23.0|0|4.107142857142857|0|560.0|0
0|2020-05-01|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-02|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-03|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-04|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-05|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-06|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-07|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-08|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-09|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-10|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-11|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-12|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-13|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-14|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-15|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-16|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-17|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-18|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-19|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-20|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-21|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-22|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-23|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-24|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-25|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-26|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-27|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-28|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-29|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-30|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-05-31|570.0|0|35.0|0|5.785123966942149|0|605.0|0
0|2020-06-01|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-02|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-03|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-04|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-05|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-06|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-07|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-08|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-09|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-10|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-11|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-12|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-13|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-14|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-15|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-16|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-17|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-18|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-19|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-20|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-21|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-22|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-23|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-24|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-25|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-26|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-27|588.0|0|40.0|0|6.369426751592357|0|628.0|0
0|2020-06-28|588.0|0|40.0|0|6.369426751592357|0|628.0|0
