|dates|Mountrail_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Mountrail_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Mountrail_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Mountrail_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Mountrail_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Mountrail_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Mountrail_NorthDakota_UnitedStates.TotalPopulation.data|Mountrail_NorthDakota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10545.0|0
