|dates|Shelby_Ohio_UnitedStates.BLS_EmployedPopulation.data|Shelby_Ohio_UnitedStates.BLS_EmployedPopulation.missing|Shelby_Ohio_UnitedStates.BLS_UnemployedPopulation.data|Shelby_Ohio_UnitedStates.BLS_UnemployedPopulation.missing|Shelby_Ohio_UnitedStates.BLS_UnemploymentRate.data|Shelby_Ohio_UnitedStates.BLS_UnemploymentRate.missing|Shelby_Ohio_UnitedStates.BLS_LaborForcePopulation.data|Shelby_Ohio_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-16|21482.0|0|963.0|0|4.290487859211406|0|22445.0|0
