|dates|Gray_Texas_UnitedStates.BLS_EmployedPopulation.data|Gray_Texas_UnitedStates.BLS_EmployedPopulation.missing|Gray_Texas_UnitedStates.BLS_UnemployedPopulation.data|Gray_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Gray_Texas_UnitedStates.BLS_UnemploymentRate.data|Gray_Texas_UnitedStates.BLS_UnemploymentRate.missing|Gray_Texas_UnitedStates.BLS_LaborForcePopulation.data|Gray_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-04|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-05|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-06|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-07|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-08|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-09|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-10|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-11|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-12|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-13|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-14|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-15|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-16|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-17|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-18|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-19|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-20|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-21|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-22|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-23|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-24|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-25|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-26|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-27|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-28|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-29|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-30|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-03-31|7470.5|0|445.0|0|5.621881119322848|0|7915.5|0
0|2020-04-01|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-02|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-03|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-04|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-05|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-06|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-07|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-08|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-09|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-10|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-11|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-12|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-13|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-14|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-15|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-16|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-17|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-18|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-19|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-20|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-21|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-22|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-23|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-24|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-25|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-26|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-27|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-28|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-29|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-04-30|6591.5|0|737.5|0|10.06276436075863|0|7329.0|0
0|2020-05-01|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-02|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-03|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-04|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-05|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-06|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-07|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-08|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-09|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-10|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-11|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-12|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-13|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-14|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-15|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-16|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-17|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-18|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-19|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-20|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-21|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-22|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-23|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-24|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-25|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-26|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-27|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-28|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-29|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-30|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-05-31|6865.0|0|749.0|0|9.837142106645652|0|7614.0|0
0|2020-06-01|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-02|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-03|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-04|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-05|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-06|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-07|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-08|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-09|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-10|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-11|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-12|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-13|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-14|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-15|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-16|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-17|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-18|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-19|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-20|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-21|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-22|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-23|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-24|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-25|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-26|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-27|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-28|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-29|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-06-30|7047.0|0|883.0|0|11.134930643127364|0|7930.0|0
0|2020-07-01|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-02|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-03|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-04|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-05|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-06|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-07|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-08|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-09|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-10|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-11|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-12|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-13|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-14|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-15|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-16|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-17|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-18|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-19|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-20|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-21|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-22|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-23|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-24|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-25|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-26|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-27|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-28|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-29|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-30|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-07-31|7070.0|0|814.0|0|10.32470826991375|0|7884.0|0
0|2020-08-01|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-02|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-03|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-04|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-05|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-06|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-07|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-08|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-09|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-10|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-11|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-12|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-13|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-14|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-15|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-16|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-17|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-18|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-19|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-20|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-21|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-22|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-23|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-24|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-25|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-26|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-27|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-28|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-29|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-30|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-08-31|7291.0|0|613.0|0|7.755566801619433|0|7904.0|0
0|2020-09-01|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-02|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-03|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-04|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-05|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-06|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-07|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-08|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-09|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-10|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-11|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-12|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-13|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-14|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-15|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-16|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-17|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-18|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-19|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-20|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-21|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-22|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-23|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-24|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-25|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-26|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-27|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-28|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-29|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-09-30|7032.0|0|699.0|0|9.04152114862243|0|7731.0|0
0|2020-10-01|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-02|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-03|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-04|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-05|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-06|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-07|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-08|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-09|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-10|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-11|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-12|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-13|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-14|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-15|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-16|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-17|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-18|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-19|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-20|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-21|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-22|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-23|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-24|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-25|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-26|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-27|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-28|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-29|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-30|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-10-31|7117.0|0|639.0|0|8.238782877772048|0|7756.0|0
0|2020-11-01|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-02|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-03|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-04|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-05|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-06|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-07|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-08|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-09|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-10|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-11|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-12|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-13|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-14|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-15|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-16|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-17|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-18|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-19|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-20|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-21|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-22|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-23|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-24|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-25|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-26|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-27|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-28|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-29|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-11-30|6970.0|0|685.0|0|8.948399738732855|0|7655.0|0
0|2020-12-01|7023.0|0|685.0|0|8.886870783601452|0|7708.0|0
0|2020-12-02|7023.0|0|685.0|0|8.886870783601452|0|7708.0|0
0|2020-12-03|7023.0|0|685.0|0|8.886870783601452|0|7708.0|0
0|2020-12-04|7023.0|0|685.0|0|8.886870783601452|0|7708.0|0
0|2020-12-05|7023.0|0|685.0|0|8.886870783601452|0|7708.0|0
0|2020-12-06|7023.0|0|685.0|0|8.886870783601452|0|7708.0|0
0|2020-12-07|7023.0|0|685.0|0|8.886870783601452|0|7708.0|0
0|2020-12-08|7023.0|0|685.0|0|8.886870783601452|0|7708.0|0
0|2020-12-09|7023.0|0|685.0|0|8.886870783601452|0|7708.0|0
0|2020-12-10|7023.0|0|685.0|0|8.886870783601452|0|7708.0|0
0|2020-12-11|7023.0|0|685.0|0|8.886870783601452|0|7708.0|0
