|dates|Kootenai_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kootenai_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kootenai_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kootenai_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kootenai_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kootenai_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kootenai_Idaho_UnitedStates.TotalPopulation.data|Kootenai_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|165697.0|0
