|dates|Parker_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Parker_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Parker_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Parker_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Parker_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Parker_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Parker_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Parker_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
