|dates|Richmond_NewYork_UnitedStates.BLS_EmployedPopulation.data|Richmond_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Richmond_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Richmond_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Richmond_NewYork_UnitedStates.BLS_UnemploymentRate.data|Richmond_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Richmond_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Richmond_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-02|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-03|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-04|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-05|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-06|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-07|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-08|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-09|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-10|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-11|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-12|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-13|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-14|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-15|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-16|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-17|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-18|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-19|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-20|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-21|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-22|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-23|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-24|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-25|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-26|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-27|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-28|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-29|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-30|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-01-31|214404.0|0|7958.0|0|3.578848904039359|0|222362.0|0
0|2020-02-01|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-02|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-03|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-04|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-05|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-06|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-07|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-08|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-09|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-10|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-11|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-12|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-13|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-14|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-15|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-16|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-17|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-18|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-19|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-20|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-21|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-22|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-23|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-24|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-25|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-26|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-27|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-28|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-02-29|216803.5|0|7823.5|0|3.4828849604010204|0|224627.0|0
0|2020-03-01|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-02|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-03|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-04|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-05|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-06|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-07|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-08|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-09|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-10|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-11|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-12|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-13|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-14|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-15|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-16|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-17|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-18|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-19|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-20|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-21|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-22|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-23|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-24|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-25|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-26|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-27|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-28|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-29|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-30|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-03-31|211473.5|0|8523.0|0|3.8741525433359167|0|219996.5|0
0|2020-04-01|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-02|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-03|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-04|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-05|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-06|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-07|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-08|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-09|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-10|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-11|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-12|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-13|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-14|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-15|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-16|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-17|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-18|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-19|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-20|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-21|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-22|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-23|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-24|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-25|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-26|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-27|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-28|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-29|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-04-30|172621.0|0|28626.0|0|14.224311418306856|0|201247.0|0
0|2020-05-01|159518.0|0|35423.0|0|18.171138959993023|0|194941.0|0
0|2020-05-02|159518.0|0|35423.0|0|18.171138959993023|0|194941.0|0
0|2020-05-03|159518.0|0|35423.0|0|18.171138959993023|0|194941.0|0
0|2020-05-04|159518.0|0|35423.0|0|18.171138959993023|0|194941.0|0
0|2020-05-05|159518.0|0|35423.0|0|18.171138959993023|0|194941.0|0
