|dates|Mercer_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Mercer_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Mercer_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Mercer_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Mercer_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Mercer_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Mercer_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Mercer_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-29|8104.0|0|2070.5|0|20.349894343702392|0|10174.5|0
0|2020-04-30|8104.0|0|2070.5|0|20.349894343702392|0|10174.5|0
0|2020-05-01|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-02|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-03|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-04|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-05|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-06|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-07|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-08|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-09|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-10|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-11|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-12|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-13|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-14|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-15|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-16|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-17|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-18|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-19|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-20|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-21|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-22|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-23|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-24|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-25|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-26|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-27|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-28|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-29|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-30|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-05-31|9270.0|0|1186.0|0|11.342769701606732|0|10456.0|0
0|2020-06-01|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-02|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-03|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-04|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-05|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-06|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-07|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-08|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-09|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-10|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-11|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-12|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-13|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-14|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-15|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-16|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-17|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-18|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-19|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-20|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-21|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-22|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-23|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-24|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-25|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-26|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-27|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-28|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-29|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-06-30|9186.0|0|612.0|0|6.246172688303735|0|9798.0|0
0|2020-07-01|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-02|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-03|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-04|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-05|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-06|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-07|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-08|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-09|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-10|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-11|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-12|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-13|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-14|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-15|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-16|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-17|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-18|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-19|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-20|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-21|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-22|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-23|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-24|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-25|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-26|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-27|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-28|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-29|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-30|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-07-31|8965.0|0|678.0|0|7.031006948045214|0|9643.0|0
0|2020-08-01|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-02|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-03|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-04|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-05|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-06|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-07|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-08|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-09|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-10|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-11|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-12|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-13|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-14|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-15|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-16|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-17|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-18|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-19|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-20|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-21|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-22|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-23|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-24|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-25|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-26|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-27|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-28|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-29|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-30|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-08-31|9029.0|0|561.0|0|5.849843587069865|0|9590.0|0
0|2020-09-01|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-02|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-03|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-04|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-05|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-06|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-07|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-08|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-09|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-10|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-11|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-12|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-13|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-14|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-15|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-16|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-17|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-18|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-19|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-20|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-21|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-22|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-23|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-24|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-25|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-26|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-27|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-28|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-29|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-09-30|9085.0|0|520.0|0|5.413846954711088|0|9605.0|0
0|2020-10-01|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-02|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-03|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-04|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-05|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-06|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-07|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-08|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-09|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-10|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-11|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-12|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-13|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-14|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-15|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-16|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-17|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-18|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-19|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-20|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-21|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-22|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-23|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-24|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-25|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-26|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-27|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-28|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-29|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-30|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-10-31|9156.0|0|474.0|0|4.922118380062305|0|9630.0|0
0|2020-11-01|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-02|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-03|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-04|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-05|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-06|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-07|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-08|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-09|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-10|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-11|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-12|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-13|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-14|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-15|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-16|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-17|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-18|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-19|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-20|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-21|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-22|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-23|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-24|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-25|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-26|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-27|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-28|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-29|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-11-30|9254.0|0|507.0|0|5.1941399446778|0|9761.0|0
0|2020-12-01|9109.0|0|526.0|0|5.459263103269331|0|9635.0|0
0|2020-12-02|9109.0|0|526.0|0|5.459263103269331|0|9635.0|0
0|2020-12-03|9109.0|0|526.0|0|5.459263103269331|0|9635.0|0
0|2020-12-04|9109.0|0|526.0|0|5.459263103269331|0|9635.0|0
0|2020-12-05|9109.0|0|526.0|0|5.459263103269331|0|9635.0|0
0|2020-12-06|9109.0|0|526.0|0|5.459263103269331|0|9635.0|0
0|2020-12-07|9109.0|0|526.0|0|5.459263103269331|0|9635.0|0
