|dates|Phillips_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Phillips_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Phillips_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Phillips_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Phillips_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Phillips_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Phillips_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Phillips_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
