|dates|Clay_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Clay_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Clay_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Clay_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Clay_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Clay_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Clay_Kansas_UnitedStates.TotalPopulation.data|Clay_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8002.0|0
