|dates|Greenwood_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Greenwood_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Greenwood_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Greenwood_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Greenwood_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Greenwood_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Greenwood_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Greenwood_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
