|dates|Franklin_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Franklin_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Franklin_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Franklin_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Franklin_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Franklin_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Franklin_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Franklin_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-12|24097.0|0|1102.5|0|4.375086807277922|0|25199.5|0
0|2020-03-13|24097.0|0|1102.5|0|4.375086807277922|0|25199.5|0
0|2020-03-14|24097.0|0|1102.5|0|4.375086807277922|0|25199.5|0
0|2020-03-15|24097.0|0|1102.5|0|4.375086807277922|0|25199.5|0
0|2020-03-16|24097.0|0|1102.5|0|4.375086807277922|0|25199.5|0
0|2020-03-17|24097.0|0|1102.5|0|4.375086807277922|0|25199.5|0
0|2020-03-18|24097.0|0|1102.5|0|4.375086807277922|0|25199.5|0
0|2020-03-19|24097.0|0|1102.5|0|4.375086807277922|0|25199.5|0
0|2020-03-20|24097.0|0|1102.5|0|4.375086807277922|0|25199.5|0
0|2020-03-21|24097.0|0|1102.5|0|4.375086807277922|0|25199.5|0
0|2020-03-22|24097.0|0|1102.5|0|4.375086807277922|0|25199.5|0
0|2020-03-23|24097.0|0|1102.5|0|4.375086807277922|0|25199.5|0
0|2020-03-24|24097.0|0|1102.5|0|4.375086807277922|0|25199.5|0
0|2020-03-25|24097.0|0|1102.5|0|4.375086807277922|0|25199.5|0
0|2020-03-26|24097.0|0|1102.5|0|4.375086807277922|0|25199.5|0
0|2020-03-27|24097.0|0|1102.5|0|4.375086807277922|0|25199.5|0
0|2020-03-28|24097.0|0|1102.5|0|4.375086807277922|0|25199.5|0
0|2020-03-29|24097.0|0|1102.5|0|4.375086807277922|0|25199.5|0
0|2020-03-30|24097.0|0|1102.5|0|4.375086807277922|0|25199.5|0
0|2020-03-31|24097.0|0|1102.5|0|4.375086807277922|0|25199.5|0
0|2020-04-01|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-02|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-03|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-04|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-05|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-06|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-07|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-08|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-09|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-10|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-11|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-12|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-13|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-14|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-15|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-16|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-17|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-18|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-19|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-20|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-21|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-22|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-23|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-24|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-25|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-26|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-27|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-28|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-29|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-04-30|21892.0|0|4017.5|0|15.505895520947915|0|25909.5|0
0|2020-05-01|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-02|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-03|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-04|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-05|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-06|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-07|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-08|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-09|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-10|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-11|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-12|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-13|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-14|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-15|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-16|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-17|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-18|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-19|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-20|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-21|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-22|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-23|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-24|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-25|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-26|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-27|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-28|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-29|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-30|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-05-31|22704.0|0|2741.0|0|10.77225388091963|0|25445.0|0
0|2020-06-01|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-02|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-03|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-04|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-05|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-06|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-07|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-08|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-09|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-10|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-11|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-12|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-13|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-14|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-15|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-16|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-17|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-18|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-19|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-20|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-21|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-22|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-23|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-24|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-25|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-26|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-27|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-28|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-29|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-06-30|23134.0|0|1451.0|0|5.901972747610332|0|24585.0|0
0|2020-07-01|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-02|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-03|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-04|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-05|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-06|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-07|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-08|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-09|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-10|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-11|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-12|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-13|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-14|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-15|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-16|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-17|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-18|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-19|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-20|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-21|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-22|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-23|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-24|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-25|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-26|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-27|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-28|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-29|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-30|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-07-31|22660.0|0|1516.0|0|6.270681667769689|0|24176.0|0
0|2020-08-01|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-02|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-03|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-04|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-05|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-06|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-07|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-08|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-09|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-10|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-11|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-12|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-13|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-14|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-15|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-16|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-17|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-18|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-19|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-20|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-21|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-22|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-23|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-24|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-25|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-26|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-27|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-28|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-29|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-30|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-08-31|22751.0|0|1357.0|0|5.628836900613904|0|24108.0|0
0|2020-09-01|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-02|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-03|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-04|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-05|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-06|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-07|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-08|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-09|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-10|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-11|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-12|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-13|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-14|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-15|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-16|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-17|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-18|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-19|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-20|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-21|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-22|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-23|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-24|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-25|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-26|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-27|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-28|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-29|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-09-30|22861.0|0|1336.0|0|5.521345621358019|0|24197.0|0
0|2020-10-01|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-02|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-03|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-04|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-05|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-06|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-07|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-08|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-09|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-10|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-11|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-12|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-13|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-14|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-15|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-16|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-17|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-18|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-19|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-20|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-21|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-22|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-23|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-24|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-25|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-26|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-27|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-28|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-29|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-30|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-10-31|22898.0|0|1280.0|0|5.294068988336504|0|24178.0|0
0|2020-11-01|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-02|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-03|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-04|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-05|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-06|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-07|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-08|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-09|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-10|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-11|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-12|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-13|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-14|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-15|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-16|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-17|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-18|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-19|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-20|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-21|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-22|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-23|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-24|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-25|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-26|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-27|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-28|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-29|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-11-30|23210.0|0|1322.0|0|5.388879830425567|0|24532.0|0
0|2020-12-01|23097.0|0|1372.0|0|5.607094691241979|0|24469.0|0
