|dates|Lyon_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lyon_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lyon_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Lyon_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Lyon_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lyon_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lyon_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lyon_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
