|dates|Greene_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Greene_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Greene_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Greene_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Greene_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Greene_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Greene_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Greene_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-19|27881.5|0|1442.5|0|4.919178829627609|0|29324.0|0
0|2020-03-20|27881.5|0|1442.5|0|4.919178829627609|0|29324.0|0
0|2020-03-21|27881.5|0|1442.5|0|4.919178829627609|0|29324.0|0
0|2020-03-22|27881.5|0|1442.5|0|4.919178829627609|0|29324.0|0
0|2020-03-23|27881.5|0|1442.5|0|4.919178829627609|0|29324.0|0
0|2020-03-24|27881.5|0|1442.5|0|4.919178829627609|0|29324.0|0
0|2020-03-25|27881.5|0|1442.5|0|4.919178829627609|0|29324.0|0
0|2020-03-26|27881.5|0|1442.5|0|4.919178829627609|0|29324.0|0
0|2020-03-27|27881.5|0|1442.5|0|4.919178829627609|0|29324.0|0
0|2020-03-28|27881.5|0|1442.5|0|4.919178829627609|0|29324.0|0
0|2020-03-29|27881.5|0|1442.5|0|4.919178829627609|0|29324.0|0
0|2020-03-30|27881.5|0|1442.5|0|4.919178829627609|0|29324.0|0
0|2020-03-31|27881.5|0|1442.5|0|4.919178829627609|0|29324.0|0
0|2020-04-01|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-02|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-03|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-04|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-05|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-06|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-07|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-08|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-09|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-10|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-11|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-12|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-13|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-14|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-15|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-16|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-17|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-18|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-19|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-20|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-21|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-22|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-23|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-24|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-25|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-26|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-27|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-28|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-29|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-04-30|23959.0|0|5116.0|0|17.595872742906277|0|29075.0|0
0|2020-05-01|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-02|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-03|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-04|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-05|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-06|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-07|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-08|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-09|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-10|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-11|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-12|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-13|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-14|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-15|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-16|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-17|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-18|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-19|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-20|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-21|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-22|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-23|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-24|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-25|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-26|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-27|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-28|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-29|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-30|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-05-31|24793.0|0|2909.0|0|10.501046855822684|0|27702.0|0
0|2020-06-01|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-02|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-03|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-04|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-05|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-06|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-07|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-08|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-09|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-10|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-11|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-12|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-13|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-14|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-15|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-16|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-17|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-18|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-19|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-20|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-21|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-22|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-23|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-24|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-25|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-26|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-27|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-28|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-29|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-06-30|24936.0|0|2821.0|0|10.163202075152213|0|27757.0|0
0|2020-07-01|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-02|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-03|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-04|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-05|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-06|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-07|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-08|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-09|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-10|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-11|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-12|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-13|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-14|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-15|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-16|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-17|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-18|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-19|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-20|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-21|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-22|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-23|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-24|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-25|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-26|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-27|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-28|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-29|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-30|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-07-31|24827.0|0|2618.0|0|9.539078156312625|0|27445.0|0
0|2020-08-01|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-02|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-03|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-04|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-05|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-06|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-07|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-08|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-09|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-10|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-11|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-12|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-13|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-14|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-15|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-16|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-17|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-18|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-19|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-20|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-21|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-22|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-23|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-24|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-25|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-26|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-27|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-28|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-29|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-30|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-08-31|26929.0|0|2263.0|0|7.752123869553302|0|29192.0|0
0|2020-09-01|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-02|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-03|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-04|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-05|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-06|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-07|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-08|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-09|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-10|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-11|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-12|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-13|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-14|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-15|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-16|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-17|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-18|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-19|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-20|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-21|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-22|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-23|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-24|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-25|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-26|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-27|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-28|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-29|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-09-30|27070.0|0|2245.0|0|7.658195463073512|0|29315.0|0
0|2020-10-01|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-02|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-03|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-04|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-05|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-06|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-07|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-08|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-09|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-10|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-11|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-12|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-13|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-14|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-15|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-16|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-17|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-18|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-19|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-20|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-21|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-22|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-23|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-24|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-25|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-26|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-27|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-28|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-29|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-30|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-10-31|27199.0|0|2470.0|0|8.325187906569147|0|29669.0|0
0|2020-11-01|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-02|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-03|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-04|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-05|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-06|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-07|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-08|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-09|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-10|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-11|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-12|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-13|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-14|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-15|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-16|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-17|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-18|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-19|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-20|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-21|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-22|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-23|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-24|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-25|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-26|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-27|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-28|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-29|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-11-30|27331.0|0|1680.0|0|5.790906897383751|0|29011.0|0
0|2020-12-01|26994.0|0|1879.0|0|6.507810064766391|0|28873.0|0
