|dates|Monroe_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Monroe_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Monroe_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Monroe_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Monroe_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Monroe_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Monroe_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Monroe_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
