|dates|Walsh_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Walsh_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Walsh_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Walsh_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Walsh_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Walsh_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Walsh_NorthDakota_UnitedStates.TotalPopulation.data|Walsh_NorthDakota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10641.0|0
