|dates|Trumbull_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Trumbull_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Trumbull_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Trumbull_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Trumbull_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Trumbull_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Trumbull_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Trumbull_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
