|dates|Portage_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Portage_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Portage_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Portage_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Portage_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Portage_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Portage_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Portage_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
