|dates|Wilkin_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wilkin_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wilkin_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Wilkin_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Wilkin_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wilkin_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wilkin_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wilkin_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
