|dates|Doniphan_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Doniphan_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Doniphan_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Doniphan_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Doniphan_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Doniphan_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Doniphan_Kansas_UnitedStates.TotalPopulation.data|Doniphan_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7600.0|0
