|dates|Carson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Carson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Carson_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Carson_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Carson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Carson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Carson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Carson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
