|dates|Elmore_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Elmore_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Elmore_Alabama_UnitedStates.NYT_ConfirmedDeaths.data|Elmore_Alabama_UnitedStates.NYT_ConfirmedDeaths.missing|Elmore_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Elmore_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Elmore_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Elmore_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
