|dates|Gloucester_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gloucester_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gloucester_NewJersey_UnitedStates.NYT_ConfirmedDeaths.data|Gloucester_NewJersey_UnitedStates.NYT_ConfirmedDeaths.missing|Gloucester_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gloucester_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gloucester_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gloucester_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
