|dates|SanBenito_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|SanBenito_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|SanBenito_California_UnitedStates.NYT_ConfirmedDeaths.data|SanBenito_California_UnitedStates.NYT_ConfirmedDeaths.missing|SanBenito_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|SanBenito_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|SanBenito_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|SanBenito_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
