|dates|Butte_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Butte_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Butte_California_UnitedStates.NYT_ConfirmedDeaths.data|Butte_California_UnitedStates.NYT_ConfirmedDeaths.missing|Butte_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Butte_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Butte_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Butte_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
