|dates|Fisher_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Fisher_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Fisher_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Fisher_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Fisher_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Fisher_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Fisher_Texas_UnitedStates.TotalPopulation.data|Fisher_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3830.0|0
