|dates|Tunica_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Tunica_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Tunica_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Tunica_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Tunica_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Tunica_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Tunica_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Tunica_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
