|dates|Hillsborough_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hillsborough_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hillsborough_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hillsborough_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hillsborough_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hillsborough_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hillsborough_Florida_UnitedStates.TotalPopulation.data|Hillsborough_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1471968.0|0
