|dates|Valencia_NewMexico_UnitedStates.BLS_EmployedPopulation.data|Valencia_NewMexico_UnitedStates.BLS_EmployedPopulation.missing|Valencia_NewMexico_UnitedStates.BLS_UnemployedPopulation.data|Valencia_NewMexico_UnitedStates.BLS_UnemployedPopulation.missing|Valencia_NewMexico_UnitedStates.BLS_UnemploymentRate.data|Valencia_NewMexico_UnitedStates.BLS_UnemploymentRate.missing|Valencia_NewMexico_UnitedStates.BLS_LaborForcePopulation.data|Valencia_NewMexico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-21|29124.0|0|1642.5|0|5.338598800643557|0|30766.5|0
0|2020-01-22|29124.0|0|1642.5|0|5.338598800643557|0|30766.5|0
0|2020-01-23|29124.0|0|1642.5|0|5.338598800643557|0|30766.5|0
0|2020-01-24|29124.0|0|1642.5|0|5.338598800643557|0|30766.5|0
0|2020-01-25|29124.0|0|1642.5|0|5.338598800643557|0|30766.5|0
0|2020-01-26|29124.0|0|1642.5|0|5.338598800643557|0|30766.5|0
0|2020-01-27|29124.0|0|1642.5|0|5.338598800643557|0|30766.5|0
0|2020-01-28|29124.0|0|1642.5|0|5.338598800643557|0|30766.5|0
0|2020-01-29|29124.0|0|1642.5|0|5.338598800643557|0|30766.5|0
0|2020-01-30|29124.0|0|1642.5|0|5.338598800643557|0|30766.5|0
0|2020-01-31|29124.0|0|1642.5|0|5.338598800643557|0|30766.5|0
0|2020-02-01|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-02|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-03|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-04|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-05|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-06|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-07|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-08|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-09|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-10|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-11|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-12|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-13|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-14|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-15|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-16|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-17|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-18|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-19|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-20|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-21|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-22|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-23|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-24|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-25|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-26|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-27|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-28|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-02-29|29268.5|0|1673.5|0|5.408506237476569|0|30942.0|0
0|2020-03-01|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-02|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-03|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-04|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-05|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-06|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-07|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-08|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-09|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-10|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-11|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-12|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-13|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-14|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-15|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-16|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-17|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-18|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-19|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-20|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-21|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-22|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-23|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-24|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-25|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-26|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-27|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-28|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-29|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-30|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-03-31|28823.5|0|1901.5|0|6.1887713588283155|0|30725.0|0
0|2020-04-01|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-02|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-03|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-04|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-05|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-06|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-07|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-08|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-09|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-10|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-11|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-12|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-13|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-14|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-15|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-16|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-17|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-18|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-19|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-20|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-21|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-22|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-23|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-24|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-25|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-26|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-27|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-28|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-29|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-04-30|25516.0|0|2751.5|0|9.733793225435571|0|28267.5|0
0|2020-05-01|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-02|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-03|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-04|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-05|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-06|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-07|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-08|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-09|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-10|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-11|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-12|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-13|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-14|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-15|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-16|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-17|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-18|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-19|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-20|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-21|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-22|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-23|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-24|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-25|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-26|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-27|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-28|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-29|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-30|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-05-31|25980.0|0|2623.0|0|9.170366744747055|0|28603.0|0
0|2020-06-01|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-02|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-03|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-04|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-05|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-06|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-07|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-08|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-09|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-10|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-11|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-12|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-13|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-14|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-15|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-16|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-17|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-18|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-19|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-20|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-21|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-22|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-23|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-24|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-25|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-26|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-27|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-28|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-29|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-06-30|26466.0|0|2932.0|0|9.973467582828764|0|29398.0|0
0|2020-07-01|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-02|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-03|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-04|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-05|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-06|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-07|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-08|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-09|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-10|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-11|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-12|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-13|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-14|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-15|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-16|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-17|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-18|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-19|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-20|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-21|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-22|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-23|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-24|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-25|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-26|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-27|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-28|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-29|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-30|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-07-31|26455.0|0|3942.0|0|12.968385037997171|0|30397.0|0
0|2020-08-01|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-02|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-03|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-04|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-05|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-06|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-07|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-08|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-09|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-10|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-11|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-12|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-13|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-14|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-15|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-16|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-17|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-18|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-19|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-20|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-21|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-22|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-23|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-24|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-25|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-26|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-27|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-28|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-29|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-30|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-08-31|26893.0|0|2651.0|0|8.973057135120499|0|29544.0|0
0|2020-09-01|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-02|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-03|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-04|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-05|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-06|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-07|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-08|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-09|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-10|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-11|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-12|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-13|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-14|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-15|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-16|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-17|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-18|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-19|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-20|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-21|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-22|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-23|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-24|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-25|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-26|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-27|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-28|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-29|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-09-30|28436.0|0|2580.0|0|8.318287335568739|0|31016.0|0
0|2020-10-01|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-02|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-03|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-04|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-05|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-06|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-07|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-08|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-09|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-10|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-11|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-12|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-13|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-14|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-15|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-16|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-17|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-18|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-19|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-20|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-21|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-22|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-23|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-24|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-25|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-26|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-27|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-28|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-29|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-30|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-10-31|28122.0|0|2434.0|0|7.9657023170572065|0|30556.0|0
0|2020-11-01|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-02|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-03|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-04|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-05|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-06|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-07|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-08|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-09|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-10|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-11|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-12|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-13|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-14|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-15|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-16|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-17|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-18|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-19|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-20|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-21|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-22|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-23|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-24|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-25|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-26|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-27|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-28|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
0|2020-11-29|28164.0|0|2482.0|0|8.098936239639757|0|30646.0|0
