|dates|Cibola_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cibola_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cibola_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|Cibola_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|Cibola_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cibola_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cibola_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cibola_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
