|dates|Coos_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Coos_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Coos_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Coos_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Coos_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Coos_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Coos_Oregon_UnitedStates.TotalPopulation.data|Coos_Oregon_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|64487.0|0
