|dates|LaSalle_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|LaSalle_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|LaSalle_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|LaSalle_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|LaSalle_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|LaSalle_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|LaSalle_Illinois_UnitedStates.TotalPopulation.data|LaSalle_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|108669.0|0
