|dates|Brantley_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Brantley_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Brantley_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Brantley_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Brantley_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Brantley_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Brantley_Georgia_UnitedStates.TotalPopulation.data|Brantley_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|19109.0|0
