|dates|Petroleum_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Petroleum_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Petroleum_Montana_UnitedStates.NYT_ConfirmedDeaths.data|Petroleum_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|Petroleum_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Petroleum_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Petroleum_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Petroleum_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
