|dates|Jackson_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Jackson_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Jackson_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Jackson_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Jackson_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Jackson_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Jackson_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Jackson_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
